timestep,episode,reward,mean_reward
154109,1066,84.0,88.41
154258,1067,105.0,88.62
154423,1068,105.0,88.2
154636,1069,105.0,88.41
154784,1070,42.0,87.57
154949,1071,147.0,88.41
155129,1072,84.0,87.99
155278,1073,84.0,87.99
155443,1074,63.0,87.99
155594,1075,126.0,88.41
155742,1076,105.0,88.62
155883,1077,84.0,89.25
155939,1078,0.0,88.62
156069,1079,63.0,88.41
156126,1080,63.0,88.62
156232,1081,63.0,88.2
156248,1082,0.0,87.99
156341,1083,42.0,87.78
156487,1084,63.0,88.41
156620,1085,84.0,87.36
156865,1086,168.0,88.62
156998,1087,84.0,88.62
157125,1088,105.0,88.2
157290,1089,126.0,88.62
157401,1090,84.0,88.62
157452,1091,21.0,87.99
157514,1092,42.0,86.1
157628,1093,105.0,85.47
157796,1094,105.0,85.89
157822,1095,21.0,84.84
157913,1096,63.0,85.05
157979,1097,42.0,84.0
158128,1098,63.0,84.42
158253,1099,42.0,84.42
158315,1100,21.0,84.21
158344,1101,42.0,83.79
158373,1102,42.0,82.95
158423,1103,21.0,82.32
158484,1104,63.0,81.69
158566,1105,42.0,81.27
158638,1106,21.0,80.85
158744,1107,105.0,81.06
158891,1108,84.0,81.48
159088,1109,168.0,81.69
159221,1110,147.0,82.32
159370,1111,63.0,82.53
159516,1112,84.0,82.74
159665,1113,105.0,82.32
159681,1114,0.0,81.48
159742,1115,0.0,81.27
159867,1116,126.0,81.69
159901,1117,0.0,81.48
160061,1118,84.0,82.11
160154,1119,84.0,81.48
160183,1120,21.0,80.43
160234,1121,42.0,79.59
160325,1122,63.0,79.17
160391,1123,63.0,79.59
160540,1124,84.0,80.22
160673,1125,147.0,80.22
160820,1126,63.0,80.43
160969,1127,126.0,80.43
161150,1128,147.0,80.85
161283,1129,63.0,79.59
161417,1130,84.0,79.17
161560,1131,105.0,78.96
161589,1132,0.0,77.49
161618,1133,0.0,76.86
161776,1134,105.0,77.28
161843,1135,42.0,76.44
161992,1136,63.0,77.07
162125,1137,84.0,77.28
162291,1138,147.0,76.44
162488,1139,126.0,77.28
162661,1140,126.0,78.33
162802,1141,42.0,77.91
162947,1142,105.0,77.7
163080,1143,84.0,78.12
163229,1144,84.0,78.33
163362,1145,42.0,77.7
163522,1146,126.0,77.28
163578,1147,63.0,77.7
163700,1148,63.0,77.28
163849,1149,126.0,77.28
163994,1150,126.0,77.7
164143,1151,105.0,78.54
164158,1152,0.0,77.7
164305,1153,126.0,78.12
164486,1154,84.0,77.91
164619,1155,84.0,78.33
164768,1156,42.0,78.12
164909,1157,105.0,78.12
165149,1158,105.0,77.7
165245,1159,105.0,77.7
165274,1160,21.0,76.86
165372,1161,42.0,76.02
165583,1162,147.0,76.44
165748,1163,105.0,77.28
165811,1164,42.0,77.28
165926,1165,105.0,76.65
166120,1166,168.0,77.49
166269,1167,84.0,77.28
166418,1168,126.0,77.49
166587,1169,126.0,77.7
166781,1170,126.0,78.54
166946,1171,147.0,78.54
167079,1172,63.0,78.33
167252,1173,168.0,79.17
167396,1174,105.0,79.59
167499,1175,84.0,79.17
167622,1176,126.0,79.38
167783,1177,126.0,79.8
167906,1178,84.0,80.64
167957,1179,21.0,80.22
168092,1180,105.0,80.64
168135,1181,0.0,80.01
168363,1182,147.0,81.48
168512,1183,84.0,81.9
168645,1184,84.0,82.11
168962,1185,273.0,84.0
169124,1186,126.0,83.58
169257,1187,63.0,83.37
169406,1188,84.0,83.16
169525,1189,105.0,82.95
169704,1190,147.0,83.58
169869,1191,105.0,84.42
170198,1192,189.0,85.89
170347,1193,42.0,85.26
170512,1194,84.0,85.05
170709,1195,126.0,86.1
170870,1196,168.0,87.15
171051,1197,84.0,87.57
171114,1198,63.0,87.57
171176,1199,42.0,87.57
171320,1200,105.0,88.41
171469,1201,84.0,88.83
171618,1202,63.0,89.04
171751,1203,63.0,89.46
171896,1204,105.0,89.88
172077,1205,105.0,90.51
172226,1206,126.0,91.56
172375,1207,63.0,91.14
172535,1208,168.0,91.98
172684,1209,84.0,91.14
172833,1210,147.0,91.14
172998,1211,63.0,91.14
173092,1212,42.0,90.72
173158,1213,63.0,90.3
173339,1214,147.0,91.77
173488,1215,105.0,92.82
173670,1216,168.0,93.24
173819,1217,63.0,93.87
173968,1218,84.0,93.87
174125,1219,105.0,94.08
174249,1220,105.0,94.92
174284,1221,21.0,94.71
174465,1222,105.0,95.13
174598,1223,84.0,95.34
174748,1224,105.0,95.55
174881,1225,84.0,94.92
175166,1226,189.0,96.18
175347,1227,147.0,96.39
175512,1228,126.0,96.18
175661,1229,21.0,95.76
175806,1230,84.0,95.76
175987,1231,168.0,96.39
176136,1232,126.0,97.65
176325,1233,126.0,98.91
176453,1234,126.0,99.12
176666,1235,126.0,99.96
176863,1236,147.0,100.8
177028,1237,168.0,101.64
177087,1238,21.0,100.38
177169,1239,84.0,99.96
177310,1240,63.0,99.33
177459,1241,63.0,99.54
177666,1242,168.0,100.17
177895,1243,147.0,100.8
178044,1244,105.0,101.01
178209,1245,84.0,101.43
178352,1246,105.0,101.22
178501,1247,105.0,101.64
178682,1248,210.0,103.11
178831,1249,42.0,102.27
178990,1250,126.0,102.27
179077,1251,63.0,101.85
179168,1252,42.0,102.27
179317,1253,84.0,101.85
179493,1254,168.0,102.69
179658,1255,63.0,102.48
179807,1256,105.0,103.11
179972,1257,105.0,103.11
180090,1258,84.0,102.9
180205,1259,63.0,102.48
180276,1260,42.0,102.69
180423,1261,126.0,103.53
180552,1262,126.0,103.32
180717,1263,63.0,102.9
180882,1264,84.0,103.32
181031,1265,84.0,103.11
181158,1266,63.0,102.06
181192,1267,42.0,101.64
181280,1268,42.0,100.8
181354,1269,42.0,99.96
181499,1270,84.0,99.54
181624,1271,105.0,99.12
181773,1272,63.0,99.12
181922,1273,126.0,98.7
181983,1274,21.0,97.86
182012,1275,42.0,97.44
182041,1276,21.0,96.39
182123,1277,84.0,95.97
182284,1278,126.0,96.39
182449,1279,105.0,97.23
182598,1280,126.0,97.44
182779,1281,168.0,99.12
182908,1282,126.0,98.91
183057,1283,84.0,98.91
183206,1284,126.0,99.33
183245,1285,42.0,97.02
183338,1286,42.0,96.18
183420,1287,21.0,95.76
183492,1288,0.0,94.92
183590,1289,63.0,94.5
183772,1290,168.0,94.71
183953,1291,126.0,94.92
184174,1292,168.0,94.71
184355,1293,147.0,95.76
184597,1294,189.0,96.81
184754,1295,105.0,96.6
184887,1296,63.0,95.55
184950,1297,63.0,95.34
185164,1298,126.0,95.97
185305,1299,84.0,96.39
185454,1300,63.0,95.97
185651,1301,210.0,97.23
185813,1302,147.0,98.07
185994,1303,63.0,98.07
186191,1304,105.0,98.07
186324,1305,84.0,97.86
186447,1306,84.0,97.44
186482,1307,42.0,97.23
186537,1308,42.0,95.97
186660,1309,21.0,95.34
186717,1310,42.0,94.29
186871,1311,105.0,94.71
187036,1312,147.0,95.76
187161,1313,105.0,96.18
187307,1314,63.0,95.34
187440,1315,63.0,94.92
187653,1316,126.0,94.5
187786,1317,84.0,94.71
187965,1318,126.0,95.13
188130,1319,84.0,94.92
188279,1320,147.0,95.34
188420,1321,63.0,95.76
188542,1322,105.0,95.76
188603,1323,63.0,95.55
188670,1324,84.0,95.34
188835,1325,126.0,95.76
189015,1326,126.0,95.13
189086,1327,63.0,94.29
189225,1328,105.0,94.08
189374,1329,105.0,94.92
189554,1330,126.0,95.34
189767,1331,126.0,94.92
189879,1332,42.0,94.08
189945,1333,84.0,93.66
190094,1334,168.0,94.08
190161,1335,42.0,93.24
190302,1336,105.0,92.82
190451,1337,126.0,92.4
190595,1338,63.0,92.82
190720,1339,126.0,93.24
190901,1340,126.0,93.87
191034,1341,84.0,94.08
191164,1342,105.0,93.45
191188,1343,0.0,91.98
191310,1344,42.0,91.35
191459,1345,126.0,91.77
191549,1346,84.0,91.56
191615,1347,21.0,90.72
191639,1348,0.0,88.62
191849,1349,147.0,89.67
192005,1350,105.0,89.46
192039,1351,21.0,89.04
192300,1352,210.0,90.72
192425,1353,42.0,90.3
192514,1354,63.0,89.25
192588,1355,21.0,88.83
192721,1356,105.0,88.83
192902,1357,84.0,88.62
193080,1358,105.0,88.83
193261,1359,84.0,89.04
193276,1360,0.0,88.62
193439,1361,126.0,88.62
193567,1362,126.0,88.62
193686,1363,105.0,89.04
193761,1364,42.0,88.62
193910,1365,126.0,89.04
194086,1366,105.0,89.46
194251,1367,147.0,90.51
194376,1368,84.0,90.93
194525,1369,147.0,91.98
194685,1370,105.0,92.19
194842,1371,126.0,92.4
194983,1372,84.0,92.61
195093,1373,63.0,91.98
195160,1374,105.0,92.82
195341,1375,84.0,93.24
195490,1376,42.0,93.45
195652,1377,168.0,94.29
195849,1378,84.0,93.87
195982,1379,105.0,93.87
196147,1380,63.0,93.24
196342,1381,189.0,93.45
196491,1382,42.0,92.61
196640,1383,126.0,93.03
196765,1384,42.0,92.19
196894,1385,84.0,92.61
197075,1386,126.0,93.45
197288,1387,126.0,94.5
197421,1388,63.0,95.13
197478,1389,42.0,94.92
197616,1390,105.0,94.29
197781,1391,126.0,94.29
197916,1392,126.0,93.87
198082,1393,147.0,93.87
198247,1394,105.0,93.03
198412,1395,105.0,93.03
198545,1396,21.0,92.61
198695,1397,105.0,93.03
198727,1398,21.0,91.98
198756,1399,21.0,91.35
198918,1400,126.0,91.98
199050,1401,63.0,90.51
199263,1402,168.0,90.72
199396,1403,105.0,91.14
199561,1404,105.0,91.14
199726,1405,126.0,91.56
199923,1406,126.0,91.98
