timestep,episode,reward,mean_reward
174101,1066,105.0,95.34
174258,1067,168.0,96.39
174427,1068,63.0,96.6
174587,1069,168.0,97.44
174744,1070,105.0,97.86
174901,1071,63.0,98.07
175131,1072,168.0,98.91
175288,1073,105.0,97.86
175493,1074,84.0,98.7
175650,1075,84.0,98.49
175711,1076,21.0,97.02
175809,1077,63.0,95.13
176030,1078,105.0,95.55
176086,1079,0.0,94.5
176264,1080,168.0,95.76
176405,1081,21.0,95.34
176530,1082,0.0,95.13
176735,1083,168.0,95.76
176796,1084,21.0,94.92
176857,1085,21.0,94.08
176886,1086,21.0,93.24
176968,1087,42.0,92.61
177147,1088,168.0,92.4
177314,1089,147.0,93.03
177365,1090,42.0,92.82
177538,1091,105.0,93.24
177599,1092,21.0,91.98
177628,1093,0.0,91.56
177743,1094,105.0,91.98
177916,1095,84.0,92.82
178092,1096,189.0,93.87
178132,1097,0.0,92.82
178294,1098,84.0,93.66
178479,1099,168.0,94.5
178604,1100,42.0,93.87
178639,1101,21.0,93.87
178790,1102,126.0,93.45
178841,1103,0.0,91.98
179039,1104,168.0,92.82
179164,1105,21.0,90.51
179401,1106,210.0,92.19
179432,1107,0.0,91.35
179596,1108,105.0,91.56
179619,1109,0.0,90.72
179766,1110,126.0,91.56
179907,1111,126.0,92.4
179995,1112,21.0,91.56
180177,1113,168.0,92.19
180334,1114,105.0,91.98
180523,1115,105.0,91.77
180696,1116,42.0,91.77
180861,1117,147.0,91.77
181018,1118,63.0,91.35
181287,1119,168.0,92.4
181428,1120,63.0,91.56
181548,1121,105.0,91.35
181577,1122,0.0,91.14
181667,1123,63.0,91.14
181808,1124,84.0,90.3
182002,1125,126.0,91.14
182089,1126,63.0,90.72
182118,1127,0.0,90.09
182185,1128,21.0,89.25
182244,1129,42.0,89.04
182305,1130,42.0,88.41
182419,1131,105.0,88.83
182618,1132,189.0,90.3
182706,1133,84.0,89.67
182796,1134,21.0,87.78
183001,1135,168.0,89.25
183112,1136,63.0,89.25
183443,1137,210.0,90.51
183600,1138,126.0,91.14
183805,1139,63.0,90.3
184026,1140,105.0,89.88
184087,1141,21.0,88.62
184169,1142,42.0,87.15
184326,1143,126.0,87.15
184499,1144,126.0,87.36
184560,1145,21.0,86.1
184642,1146,42.0,85.89
184831,1147,147.0,86.73
184972,1148,105.0,86.94
185146,1149,210.0,87.78
185511,1150,147.0,88.41
185692,1151,105.0,88.83
185833,1152,42.0,88.83
185996,1153,105.0,89.25
186019,1154,21.0,89.04
186182,1155,63.0,86.73
186371,1156,105.0,86.73
186515,1157,105.0,87.36
186640,1158,0.0,86.31
186712,1159,21.0,85.68
186842,1160,126.0,85.47
186987,1161,126.0,85.89
187160,1162,147.0,85.89
187317,1163,63.0,86.1
187602,1164,168.0,86.73
187752,1165,84.0,86.52
187909,1166,105.0,86.52
188082,1167,126.0,86.1
188129,1168,63.0,86.1
188290,1169,168.0,86.1
188495,1170,105.0,86.1
188652,1171,126.0,86.73
188825,1172,42.0,85.47
188985,1173,147.0,85.89
189142,1174,105.0,86.1
189165,1175,21.0,85.47
189296,1176,21.0,85.47
189419,1177,63.0,85.47
189448,1178,0.0,84.42
189477,1179,21.0,84.63
189506,1180,0.0,82.95
189682,1181,168.0,84.42
189855,1182,42.0,84.84
189996,1183,63.0,83.79
190162,1184,168.0,85.26
190319,1185,105.0,86.1
190524,1186,168.0,87.57
190565,1187,42.0,87.57
190715,1188,168.0,87.57
190952,1189,252.0,88.62
191141,1190,168.0,89.88
191271,1191,105.0,89.88
191609,1192,189.0,91.56
191840,1193,63.0,92.19
191899,1194,21.0,91.35
192072,1195,105.0,91.56
192130,1196,21.0,89.88
192261,1197,105.0,90.93
192402,1198,84.0,90.93
192591,1199,168.0,90.93
192789,1200,168.0,92.19
193010,1201,210.0,94.08
193207,1202,126.0,94.08
193364,1203,84.0,94.92
193424,1204,84.0,94.08
193453,1205,21.0,94.08
193514,1206,63.0,92.61
193612,1207,42.0,93.03
193703,1208,105.0,93.03
193764,1209,42.0,93.45
193814,1210,42.0,92.61
193987,1211,105.0,92.4
194046,1212,84.0,93.03
194192,1213,126.0,92.61
194365,1214,105.0,92.61
194420,1215,63.0,92.19
194595,1216,189.0,93.66
194768,1217,84.0,93.03
194893,1218,126.0,93.66
195704,1219,189.0,93.87
195861,1220,42.0,93.66
196034,1221,63.0,93.24
196191,1222,84.0,94.08
196338,1223,84.0,94.29
196378,1224,0.0,93.45
196508,1225,105.0,93.24
196761,1226,21.0,92.82
196924,1227,147.0,94.29
197097,1228,105.0,95.13
197238,1229,147.0,96.18
197261,1230,0.0,95.76
197421,1231,105.0,95.76
197476,1232,0.0,93.87
197607,1233,84.0,93.87
197758,1234,147.0,95.13
197918,1235,168.0,95.13
198075,1236,105.0,95.55
198200,1237,84.0,94.29
198357,1238,126.0,94.29
198518,1239,168.0,95.34
198675,1240,105.0,95.34
198832,1241,84.0,95.97
198989,1242,105.0,96.6
199084,1243,63.0,95.97
199166,1244,42.0,95.13
199365,1245,231.0,97.23
199416,1246,42.0,97.23
199545,1247,105.0,96.81
199633,1248,42.0,96.18
199795,1249,42.0,94.5
199968,1250,126.0,94.29
