timestep,episode,reward,mean_reward
156554,1066,126.0,91.98
156727,1067,147.0,92.4
156891,1068,189.0,93.66
157032,1069,105.0,94.5
157173,1070,147.0,95.97
157330,1071,63.0,95.13
157478,1072,105.0,95.76
157619,1073,84.0,95.97
157770,1074,84.0,96.81
157805,1075,21.0,95.97
157935,1076,84.0,94.92
158060,1077,42.0,94.71
158241,1078,63.0,94.92
158430,1079,63.0,93.87
158518,1080,42.0,93.03
158592,1081,42.0,92.82
158797,1082,105.0,93.24
158938,1083,63.0,92.61
159099,1084,105.0,91.98
159232,1085,42.0,91.77
159373,1086,42.0,91.56
159514,1087,105.0,91.56
159662,1088,63.0,91.56
159803,1089,105.0,91.98
159952,1090,105.0,92.82
160143,1091,84.0,92.4
160332,1092,168.0,93.66
160505,1093,105.0,93.24
160630,1094,42.0,93.24
160761,1095,63.0,92.82
160849,1096,63.0,92.4
160995,1097,126.0,92.82
161152,1098,105.0,93.87
161280,1099,84.0,93.87
161469,1100,168.0,94.71
161626,1101,105.0,95.34
161775,1102,42.0,95.34
161954,1103,147.0,95.76
162095,1104,42.0,94.71
162236,1105,42.0,94.5
162339,1106,63.0,94.29
162485,1107,126.0,95.13
162642,1108,105.0,95.76
162783,1109,105.0,95.76
162940,1110,105.0,96.18
163071,1111,84.0,95.55
163196,1112,105.0,95.34
163353,1113,21.0,94.5
163478,1114,105.0,95.34
163539,1115,21.0,94.92
163621,1116,63.0,94.08
163770,1117,105.0,94.5
163959,1118,126.0,95.55
164105,1119,105.0,95.76
164241,1120,63.0,95.34
164275,1121,21.0,95.13
164299,1122,0.0,94.92
164461,1123,126.0,93.87
164549,1124,63.0,93.24
164631,1125,21.0,92.19
164756,1126,21.0,91.14
164951,1127,126.0,91.35
165195,1128,147.0,90.93
165376,1129,63.0,90.09
165517,1130,147.0,90.93
165674,1131,84.0,90.51
165808,1132,84.0,90.09
165997,1133,126.0,90.3
166210,1134,147.0,90.51
166233,1135,21.0,90.3
166397,1136,84.0,90.09
166538,1137,84.0,90.3
166695,1138,168.0,89.88
166798,1139,63.0,89.46
166932,1140,105.0,89.46
166979,1141,63.0,88.62
167040,1142,21.0,87.78
167115,1143,42.0,87.57
167260,1144,105.0,87.78
167433,1145,147.0,88.2
167590,1146,105.0,88.41
167677,1147,42.0,87.99
167837,1148,147.0,88.41
168010,1149,63.0,88.2
168151,1150,147.0,89.25
168324,1151,126.0,89.67
168485,1152,189.0,90.3
168642,1153,42.0,89.25
168807,1154,105.0,89.67
168964,1155,84.0,89.25
169113,1156,63.0,88.62
169254,1157,84.0,89.04
169411,1158,105.0,89.88
169560,1159,63.0,89.25
169693,1160,189.0,89.88
169850,1161,126.0,89.88
169866,1162,0.0,88.41
169996,1163,63.0,88.83
170179,1164,105.0,88.62
170336,1165,105.0,88.62
170501,1166,126.0,88.62
170650,1167,84.0,87.99
170844,1168,147.0,87.57
170985,1169,42.0,86.94
171158,1170,105.0,86.52
171291,1171,84.0,86.73
171421,1172,63.0,86.31
171562,1173,84.0,86.31
171751,1174,126.0,86.73
171900,1175,63.0,87.15
172044,1176,168.0,87.99
172185,1177,63.0,88.2
172310,1178,0.0,87.57
172467,1179,63.0,87.57
172628,1180,84.0,87.99
172761,1181,42.0,87.99
172918,1182,84.0,87.78
173059,1183,21.0,87.36
173154,1184,63.0,86.94
173183,1185,21.0,86.73
173217,1186,42.0,86.73
173406,1187,105.0,86.73
173568,1188,105.0,87.15
173725,1189,105.0,87.15
173866,1190,126.0,87.36
173991,1191,42.0,86.94
174084,1192,0.0,85.26
174183,1193,63.0,84.84
174324,1194,105.0,85.47
174497,1195,126.0,86.1
174625,1196,84.0,86.31
174814,1197,126.0,86.31
175145,1198,294.0,88.2
175294,1199,63.0,87.99
175435,1200,63.0,86.94
175576,1201,105.0,86.94
175720,1202,84.0,87.36
175823,1203,63.0,86.52
175890,1204,21.0,86.31
175945,1205,21.0,86.1
176074,1206,42.0,85.89
176295,1207,210.0,86.73
176452,1208,84.0,86.52
176539,1209,42.0,85.89
176683,1210,84.0,85.68
176856,1211,105.0,85.89
177029,1212,84.0,85.68
177170,1213,126.0,86.73
177317,1214,84.0,86.52
177442,1215,63.0,86.94
177575,1216,42.0,86.73
177748,1217,147.0,87.15
177930,1218,147.0,87.36
178087,1219,105.0,87.36
178228,1220,105.0,87.78
178369,1221,105.0,88.62
178531,1222,147.0,90.09
178704,1223,84.0,89.67
178807,1224,42.0,89.46
178906,1225,84.0,90.09
179072,1226,105.0,90.93
179197,1227,42.0,90.09
179338,1228,42.0,89.04
179495,1229,105.0,89.46
179641,1230,168.0,89.67
179681,1231,21.0,89.04
179811,1232,84.0,89.04
179952,1233,105.0,88.83
180160,1234,126.0,88.62
180317,1235,105.0,89.46
180341,1236,0.0,88.62
180471,1237,42.0,88.2
180530,1238,42.0,86.94
180591,1239,42.0,86.73
180657,1240,21.0,85.89
180782,1241,84.0,86.1
180909,1242,84.0,86.73
181082,1243,105.0,87.36
181239,1244,147.0,87.78
181428,1245,63.0,86.94
181555,1246,105.0,86.94
181696,1247,42.0,86.94
181837,1248,63.0,86.1
181978,1249,84.0,86.31
182121,1250,105.0,85.89
182278,1251,84.0,85.47
182349,1252,0.0,83.58
182440,1253,0.0,83.16
182563,1254,105.0,83.16
182597,1255,0.0,82.32
182754,1256,84.0,82.53
182895,1257,63.0,82.32
183026,1258,42.0,81.69
183183,1259,126.0,82.32
183340,1260,63.0,81.06
183513,1261,147.0,81.27
183676,1262,105.0,82.32
183849,1263,147.0,83.16
184022,1264,126.0,83.37
184179,1265,42.0,82.74
184339,1266,168.0,83.16
184496,1267,42.0,82.74
184621,1268,63.0,81.9
184644,1269,0.0,81.48
184788,1270,84.0,81.27
184929,1271,105.0,81.48
185177,1272,168.0,82.53
185358,1273,84.0,82.53
185373,1274,0.0,81.27
185552,1275,126.0,81.9
185645,1276,84.0,81.06
185695,1277,63.0,81.06
185735,1278,0.0,81.06
185897,1279,105.0,81.48
186074,1280,147.0,82.11
186215,1281,42.0,82.11
186388,1282,105.0,82.32
186529,1283,63.0,82.74
186658,1284,126.0,83.37
186815,1285,63.0,83.79
186972,1286,63.0,84.0
187113,1287,126.0,84.21
187174,1288,21.0,83.37
187272,1289,84.0,83.16
187445,1290,105.0,82.95
187586,1291,84.0,83.37
187752,1292,126.0,84.63
187893,1293,63.0,84.63
188034,1294,105.0,84.63
188175,1295,63.0,84.0
188299,1296,84.0,84.0
188334,1297,0.0,82.74
188459,1298,63.0,80.43
188600,1299,63.0,80.43
188751,1300,168.0,81.48
188794,1301,21.0,80.64
188983,1302,105.0,80.85
189140,1303,84.0,81.06
189317,1304,189.0,82.74
189482,1305,105.0,83.58
189623,1306,84.0,84.0
189780,1307,63.0,82.53
189910,1308,105.0,82.74
190059,1309,126.0,83.58
190088,1310,42.0,83.16
190203,1311,63.0,82.74
190360,1312,42.0,82.32
190510,1313,63.0,81.69
190699,1314,168.0,82.53
190856,1315,126.0,83.16
190997,1316,63.0,83.37
191175,1317,126.0,83.16
191316,1318,84.0,82.53
191467,1319,21.0,81.69
191502,1320,42.0,81.06
191649,1321,42.0,80.43
191782,1322,84.0,79.8
191971,1323,147.0,80.43
192144,1324,84.0,80.85
192272,1325,105.0,81.06
192429,1326,126.0,81.27
192570,1327,63.0,81.48
192695,1328,84.0,81.9
192859,1329,84.0,81.69
193000,1330,84.0,80.85
193141,1331,84.0,81.48
193228,1332,21.0,80.85
193376,1333,105.0,80.85
193725,1334,147.0,81.06
193882,1335,84.0,80.85
194047,1336,63.0,81.48
194191,1337,168.0,82.74
194332,1338,84.0,83.16
194484,1339,84.0,83.58
194518,1340,21.0,83.58
194648,1341,126.0,84.0
194789,1342,63.0,83.79
194946,1343,63.0,83.37
194985,1344,42.0,82.32
195130,1345,84.0,82.53
195287,1346,126.0,82.74
195412,1347,21.0,82.53
195553,1348,126.0,83.16
195680,1349,84.0,83.16
195805,1350,84.0,82.95
195946,1351,84.0,82.95
195985,1352,21.0,83.16
196045,1353,63.0,83.79
196175,1354,126.0,84.0
196348,1355,84.0,84.84
196473,1356,126.0,85.26
196607,1357,126.0,85.89
196748,1358,63.0,86.1
196905,1359,147.0,86.31
196936,1360,42.0,86.1
197082,1361,147.0,86.1
197223,1362,42.0,85.47
197364,1363,21.0,84.21
197505,1364,168.0,84.63
197697,1365,147.0,85.68
197848,1366,105.0,85.05
197915,1367,105.0,85.68
198056,1368,84.0,85.89
198200,1369,126.0,87.15
198240,1370,21.0,86.52
198370,1371,105.0,86.52
198559,1372,147.0,86.31
198714,1373,126.0,86.73
198748,1374,42.0,87.15
198889,1375,105.0,86.94
199038,1376,105.0,87.15
199168,1377,84.0,87.36
199309,1378,84.0,88.2
199434,1379,21.0,87.36
199607,1380,42.0,86.31
199750,1381,105.0,86.94
199875,1382,42.0,86.31
